Language	Family	ISOCode	Position	PPercent	Observed	OPercent	TotalInventory	TranscriptLength
Assamese	Indo-European	asm	46	7.000	14	45.161	31	46
Assamese	Indo-European	asm	53	8.000	15	48.387	31	53
Assamese	Indo-European	asm	59	9.000	16	51.613	31	59
Assamese	Indo-European	asm	66	10.000	17	54.839	31	66
Assamese	Indo-European	asm	72	11.000	17	54.839	31	72
Assamese	Indo-European	asm	79	12.000	19	61.290	31	79
Assamese	Indo-European	asm	85	13.000	19	61.290	31	85
Assamese	Indo-European	asm	92	14.000	19	61.290	31	92
Assamese	Indo-European	asm	99	15.000	19	61.290	31	99
Assamese	Indo-European	asm	105	16.000	19	61.290	31	105
Assamese	Indo-European	asm	112	17.000	19	61.290	31	112
Assamese	Indo-European	asm	118	18.000	21	67.742	31	118
Assamese	Indo-European	asm	125	19.000	21	67.742	31	125
Assamese	Indo-European	asm	131	20.000	21	67.742	31	131
Assamese	Indo-European	asm	138	21.000	21	67.742	31	138
Assamese	Indo-European	asm	145	22.000	22	70.968	31	145
Assamese	Indo-European	asm	151	23.000	23	74.194	31	151
Assamese	Indo-European	asm	158	24.000	23	74.194	31	158
Assamese	Indo-European	asm	164	25.000	23	74.194	31	164
Assamese	Indo-European	asm	171	26.000	23	74.194	31	171
Assamese	Indo-European	asm	177	27.000	23	74.194	31	177
Assamese	Indo-European	asm	184	28.000	23	74.194	31	184
Assamese	Indo-European	asm	191	29.000	23	74.194	31	191
Assamese	Indo-European	asm	197	30.000	23	74.194	31	197
Assamese	Indo-European	asm	204	31.000	23	74.194	31	204
Assamese	Indo-European	asm	210	32.000	23	74.194	31	210
Assamese	Indo-European	asm	217	33.000	23	74.194	31	217
Assamese	Indo-European	asm	223	34.000	23	74.194	31	223
Assamese	Indo-European	asm	230	35.000	23	74.194	31	230
Assamese	Indo-European	asm	237	36.000	23	74.194	31	237
Assamese	Indo-European	asm	243	37.000	23	74.194	31	243
Assamese	Indo-European	asm	250	38.000	23	74.194	31	250
Assamese	Indo-European	asm	256	39.000	23	74.194	31	256
Assamese	Indo-European	asm	263	40.000	23	74.194	31	263
Assamese	Indo-European	asm	269	41.000	23	74.194	31	269
Assamese	Indo-European	asm	276	42.000	23	74.194	31	276
Assamese	Indo-European	asm	283	43.000	23	74.194	31	283
Assamese	Indo-European	asm	289	44.000	23	74.194	31	289
Assamese	Indo-European	asm	296	45.000	23	74.194	31	296
Assamese	Indo-European	asm	302	46.000	23	74.194	31	302
Assamese	Indo-European	asm	309	47.000	23	74.194	31	309
Assamese	Indo-European	asm	315	48.000	23	74.194	31	315
Assamese	Indo-European	asm	322	49.000	23	74.194	31	322
Assamese	Indo-European	asm	328	50.000	23	74.194	31	328
Assamese	Indo-European	asm	335	51.000	23	74.194	31	335
Assamese	Indo-European	asm	342	52.000	23	74.194	31	342
Assamese	Indo-European	asm	348	53.000	23	74.194	31	348
Assamese	Indo-European	asm	355	54.000	23	74.194	31	355
Assamese	Indo-European	asm	361	55.000	23	74.194	31	361
Assamese	Indo-European	asm	368	56.000	23	74.194	31	368
Assamese	Indo-European	asm	374	57.000	23	74.194	31	374
Assamese	Indo-European	asm	381	58.000	23	74.194	31	381
Assamese	Indo-European	asm	388	59.000	23	74.194	31	388
Assamese	Indo-European	asm	394	60.000	23	74.194	31	394
Assamese	Indo-European	asm	401	61.000	23	74.194	31	401
Assamese	Indo-European	asm	407	62.000	23	74.194	31	407
Assamese	Indo-European	asm	414	63.000	23	74.194	31	414
Assamese	Indo-European	asm	420	64.000	23	74.194	31	420
Assamese	Indo-European	asm	427	65.000	23	74.194	31	427
Assamese	Indo-European	asm	434	66.000	23	74.194	31	434
Assamese	Indo-European	asm	440	67.000	23	74.194	31	440
Assamese	Indo-European	asm	447	68.000	23	74.194	31	447
Assamese	Indo-European	asm	453	69.000	23	74.194	31	453
Assamese	Indo-European	asm	460	70.000	23	74.194	31	460
Assamese	Indo-European	asm	466	71.000	23	74.194	31	466
Assamese	Indo-European	asm	473	72.000	23	74.194	31	473
Assamese	Indo-European	asm	480	73.000	23	74.194	31	480
Assamese	Indo-European	asm	486	74.000	23	74.194	31	486
Assamese	Indo-European	asm	493	75.000	23	74.194	31	493
Assamese	Indo-European	asm	499	76.000	23	74.194	31	499
Assamese	Indo-European	asm	506	77.000	23	74.194	31	506
Assamese	Indo-European	asm	512	78.000	23	74.194	31	512
Assamese	Indo-European	asm	519	79.000	23	74.194	31	519
Assamese	Indo-European	asm	526	80.000	23	74.194	31	526
Assamese	Indo-European	asm	532	81.000	23	74.194	31	532
Assamese	Indo-European	asm	539	82.000	23	74.194	31	539
Assamese	Indo-European	asm	545	83.000	23	74.194	31	545
Assamese	Indo-European	asm	552	84.000	23	74.194	31	552
Assamese	Indo-European	asm	558	85.000	23	74.194	31	558
Assamese	Indo-European	asm	565	86.000	23	74.194	31	565
Assamese	Indo-European	asm	572	87.000	23	74.194	31	572
Assamese	Indo-European	asm	578	88.000	23	74.194	31	578
Assamese	Indo-European	asm	585	89.000	23	74.194	31	585
Assamese	Indo-European	asm	591	90.000	23	74.194	31	591
Assamese	Indo-European	asm	598	91.000	23	74.194	31	598
Assamese	Indo-European	asm	604	92.000	23	74.194	31	604
Assamese	Indo-European	asm	611	93.000	23	74.194	31	611
Assamese	Indo-European	asm	618	94.000	23	74.194	31	618
Assamese	Indo-European	asm	624	95.000	23	74.194	31	624
Assamese	Indo-European	asm	631	96.000	24	77.419	31	631
Assamese	Indo-European	asm	637	97.000	24	77.419	31	637
Assamese	Indo-European	asm	644	98.000	24	77.419	31	644
Assamese	Indo-European	asm	650	99.000	24	77.419	31	650
Assamese	Indo-European	asm	657	100.000	24	77.419	31	657
Australian English	Indo-European	eng	0	0.000	0	0.000	43	0
Australian English	Indo-European	eng	6	1.000	4	9.302	43	6
Australian English	Indo-European	eng	11	2.000	7	16.279	43	11
Australian English	Indo-European	eng	17	3.000	9	20.930	43	17
Australian English	Indo-European	eng	22	4.000	10	23.256	43	22
Australian English	Indo-European	eng	28	5.000	11	25.581	43	28
Australian English	Indo-European	eng	33	6.000	12	27.907	43	33
Australian English	Indo-European	eng	39	7.000	16	37.209	43	39
Australian English	Indo-European	eng	44	8.000	17	39.535	43	44
Australian English	Indo-European	eng	50	9.000	18	41.860	43	50
Australian English	Indo-European	eng	55	10.000	19	44.186	43	55
Australian English	Indo-European	eng	61	11.000	21	48.837	43	61
Australian English	Indo-European	eng	66	12.000	22	51.163	43	66
Australian English	Indo-European	eng	72	13.000	23	53.488	43	72
Australian English	Indo-European	eng	77	14.000	25	58.140	43	77
Australian English	Indo-European	eng	83	15.000	27	62.791	43	83
Australian English	Indo-European	eng	88	16.000	27	62.791	43	88
Australian English	Indo-European	eng	94	17.000	27	62.791	43	94
Australian English	Indo-European	eng	99	18.000	27	62.791	43	99
Australian English	Indo-European	eng	105	19.000	27	62.791	43	105
Australian English	Indo-European	eng	110	20.000	28	65.116	43	110
Australian English	Indo-European	eng	116	21.000	28	65.116	43	116
Australian English	Indo-European	eng	121	22.000	29	67.442	43	121
Australian English	Indo-European	eng	127	23.000	29	67.442	43	127
Australian English	Indo-European	eng	132	24.000	29	67.442	43	132
Australian English	Indo-European	eng	138	25.000	32	74.419	43	138
Australian English	Indo-European	eng	143	26.000	32	74.419	43	143
Australian English	Indo-European	eng	149	27.000	32	74.419	43	149
Australian English	Indo-European	eng	154	28.000	32	74.419	43	154
Australian English	Indo-European	eng	160	29.000	32	74.419	43	160
Australian English	Indo-European	eng	165	30.000	32	74.419	43	165
Australian English	Indo-European	eng	171	31.000	32	74.419	43	171
Australian English	Indo-European	eng	176	32.000	32	74.419	43	176
Australian English	Indo-European	eng	182	33.000	32	74.419	43	182
Australian English	Indo-European	eng	187	34.000	32	74.419	43	187
Australian English	Indo-European	eng	193	35.000	33	76.744	43	193
Australian English	Indo-European	eng	198	36.000	35	81.395	43	198
Australian English	Indo-European	eng	204	37.000	35	81.395	43	204
Australian English	Indo-European	eng	209	38.000	35	81.395	43	209
Australian English	Indo-European	eng	215	39.000	35	81.395	43	215
Australian English	Indo-European	eng	220	40.000	35	81.395	43	220
Australian English	Indo-European	eng	226	41.000	35	81.395	43	226
Australian English	Indo-European	eng	231	42.000	35	81.395	43	231
Australian English	Indo-European	eng	237	43.000	35	81.395	43	237
Australian English	Indo-European	eng	242	44.000	35	81.395	43	242
Australian English	Indo-European	eng	248	45.000	35	81.395	43	248
Australian English	Indo-European	eng	253	46.000	35	81.395	43	253
Australian English	Indo-European	eng	259	47.000	36	83.721	43	259
Australian English	Indo-European	eng	264	48.000	36	83.721	43	264
Australian English	Indo-European	eng	270	49.000	36	83.721	43	270
Australian English	Indo-European	eng	276	50.000	36	83.721	43	276
Australian English	Indo-European	eng	281	51.000	36	83.721	43	281
Australian English	Indo-European	eng	287	52.000	36	83.721	43	287
Australian English	Indo-European	eng	292	53.000	36	83.721	43	292
Australian English	Indo-European	eng	298	54.000	36	83.721	43	298
Australian English	Indo-European	eng	303	55.000	36	83.721	43	303
Australian English	Indo-European	eng	309	56.000	36	83.721	43	309
Australian English	Indo-European	eng	314	57.000	36	83.721	43	314
Australian English	Indo-European	eng	320	58.000	36	83.721	43	320
Australian English	Indo-European	eng	325	59.000	36	83.721	43	325
Australian English	Indo-European	eng	331	60.000	36	83.721	43	331
Australian English	Indo-European	eng	336	61.000	36	83.721	43	336
Australian English	Indo-European	eng	342	62.000	37	86.047	43	342
Australian English	Indo-European	eng	347	63.000	37	86.047	43	347
Australian English	Indo-European	eng	353	64.000	37	86.047	43	353
Australian English	Indo-European	eng	358	65.000	37	86.047	43	358
Australian English	Indo-European	eng	364	66.000	37	86.047	43	364
Australian English	Indo-European	eng	369	67.000	37	86.047	43	369
Australian English	Indo-European	eng	375	68.000	37	86.047	43	375
Australian English	Indo-European	eng	380	69.000	37	86.047	43	380
Australian English	Indo-European	eng	386	70.000	37	86.047	43	386
Australian English	Indo-European	eng	391	71.000	37	86.047	43	391
Australian English	Indo-European	eng	397	72.000	37	86.047	43	397
Australian English	Indo-European	eng	402	73.000	37	86.047	43	402
Australian English	Indo-European	eng	408	74.000	37	86.047	43	408
Australian English	Indo-European	eng	413	75.000	37	86.047	43	413
Australian English	Indo-European	eng	419	76.000	37	86.047	43	419
Australian English	Indo-European	eng	424	77.000	37	86.047	43	424
Australian English	Indo-European	eng	430	78.000	37	86.047	43	430
Australian English	Indo-European	eng	435	79.000	37	86.047	43	435
Australian English	Indo-European	eng	441	80.000	37	86.047	43	441
Australian English	Indo-European	eng	446	81.000	37	86.047	43	446
Australian English	Indo-European	eng	452	82.000	37	86.047	43	452
Australian English	Indo-European	eng	457	83.000	37	86.047	43	457
Australian English	Indo-European	eng	463	84.000	37	86.047	43	463
Australian English	Indo-European	eng	468	85.000	37	86.047	43	468
Australian English	Indo-European	eng	474	86.000	37	86.047	43	474
Australian English	Indo-European	eng	479	87.000	37	86.047	43	479
Australian English	Indo-European	eng	485	88.000	37	86.047	43	485
Australian English	Indo-European	eng	490	89.000	37	86.047	43	490
Australian English	Indo-European	eng	496	90.000	37	86.047	43	496
Australian English	Indo-European	eng	501	91.000	38	88.372	43	501
Australian English	Indo-European	eng	507	92.000	39	90.698	43	507
Australian English	Indo-European	eng	512	93.000	39	90.698	43	512
Australian English	Indo-European	eng	518	94.000	39	90.698	43	518
Australian English	Indo-European	eng	523	95.000	39	90.698	43	523
Australian English	Indo-European	eng	529	96.000	39	90.698	43	529
Australian English	Indo-European	eng	534	97.000	39	90.698	43	534
Australian English	Indo-European	eng	540	98.000	39	90.698	43	540
Australian English	Indo-European	eng	545	99.000	39	90.698	43	545
Australian English	Indo-European	eng	551	100.000	39	90.698	43	551
Azerbaijani	Turkic	azj	0	0.000	0	0.000	35	0
Azerbaijani	Turkic	azj	5	1.000	5	14.286	35	5
Azerbaijani	Turkic	azj	10	2.000	8	22.857	35	10
Azerbaijani	Turkic	azj	16	3.000	13	37.143	35	16
Azerbaijani	Turkic	azj	21	4.000	14	40.000	35	21
Azerbaijani	Turkic	azj	26	5.000	15	42.857	35	26
Azerbaijani	Turkic	azj	31	6.000	17	48.571	35	31
Azerbaijani	Turkic	azj	36	7.000	18	51.429	35	36
Azerbaijani	Turkic	azj	42	8.000	18	51.429	35	42
Azerbaijani	Turkic	azj	47	9.000	18	51.429	35	47
Azerbaijani	Turkic	azj	52	10.000	19	54.286	35	52
Azerbaijani	Turkic	azj	57	11.000	19	54.286	35	57
Azerbaijani	Turkic	azj	62	12.000	20	57.143	35	62
Azerbaijani	Turkic	azj	67	13.000	21	60.000	35	67
Azerbaijani	Turkic	azj	73	14.000	21	60.000	35	73
Azerbaijani	Turkic	azj	78	15.000	22	62.857	35	78
Azerbaijani	Turkic	azj	83	16.000	22	62.857	35	83
Azerbaijani	Turkic	azj	88	17.000	22	62.857	35	88
Azerbaijani	Turkic	azj	93	18.000	22	62.857	35	93
Azerbaijani	Turkic	azj	99	19.000	23	65.714	35	99
Azerbaijani	Turkic	azj	104	20.000	23	65.714	35	104
Azerbaijani	Turkic	azj	109	21.000	24	68.571	35	109
Azerbaijani	Turkic	azj	114	22.000	24	68.571	35	114
Azerbaijani	Turkic	azj	119	23.000	24	68.571	35	119
Azerbaijani	Turkic	azj	125	24.000	24	68.571	35	125
Azerbaijani	Turkic	azj	130	25.000	25	71.429	35	130
Azerbaijani	Turkic	azj	135	26.000	25	71.429	35	135
Azerbaijani	Turkic	azj	140	27.000	25	71.429	35	140
Azerbaijani	Turkic	azj	145	28.000	25	71.429	35	145
Azerbaijani	Turkic	azj	151	29.000	26	74.286	35	151
Azerbaijani	Turkic	azj	156	30.000	26	74.286	35	156
Azerbaijani	Turkic	azj	161	31.000	26	74.286	35	161
Azerbaijani	Turkic	azj	166	32.000	26	74.286	35	166
Azerbaijani	Turkic	azj	171	33.000	26	74.286	35	171
Azerbaijani	Turkic	azj	176	34.000	26	74.286	35	176
Azerbaijani	Turkic	azj	182	35.000	27	77.143	35	182
Azerbaijani	Turkic	azj	187	36.000	27	77.143	35	187
Azerbaijani	Turkic	azj	192	37.000	27	77.143	35	192
Azerbaijani	Turkic	azj	197	38.000	27	77.143	35	197
Azerbaijani	Turkic	azj	202	39.000	27	77.143	35	202
Azerbaijani	Turkic	azj	208	40.000	27	77.143	35	208
Azerbaijani	Turkic	azj	213	41.000	27	77.143	35	213
Azerbaijani	Turkic	azj	218	42.000	27	77.143	35	218
Azerbaijani	Turkic	azj	223	43.000	27	77.143	35	223
Azerbaijani	Turkic	azj	228	44.000	27	77.143	35	228
Azerbaijani	Turkic	azj	234	45.000	27	77.143	35	234
Azerbaijani	Turkic	azj	239	46.000	27	77.143	35	239
Azerbaijani	Turkic	azj	244	47.000	28	80.000	35	244
Azerbaijani	Turkic	azj	249	48.000	28	80.000	35	249
Azerbaijani	Turkic	azj	254	49.000	29	82.857	35	254
Azerbaijani	Turkic	azj	260	50.000	29	82.857	35	260
Azerbaijani	Turkic	azj	265	51.000	29	82.857	35	265
Azerbaijani	Turkic	azj	270	52.000	29	82.857	35	270
Azerbaijani	Turkic	azj	275	53.000	30	85.714	35	275
Azerbaijani	Turkic	azj	280	54.000	30	85.714	35	280
Azerbaijani	Turkic	azj	285	55.000	30	85.714	35	285
Azerbaijani	Turkic	azj	291	56.000	30	85.714	35	291
Azerbaijani	Turkic	azj	296	57.000	30	85.714	35	296
Azerbaijani	Turkic	azj	301	58.000	30	85.714	35	301
Azerbaijani	Turkic	azj	306	59.000	30	85.714	35	306
Azerbaijani	Turkic	azj	311	60.000	30	85.714	35	311
Azerbaijani	Turkic	azj	317	61.000	31	88.571	35	317
Azerbaijani	Turkic	azj	322	62.000	31	88.571	35	322
Azerbaijani	Turkic	azj	327	63.000	31	88.571	35	327
Azerbaijani	Turkic	azj	332	64.000	31	88.571	35	332
Azerbaijani	Turkic	azj	337	65.000	31	88.571	35	337
Azerbaijani	Turkic	azj	343	66.000	31	88.571	35	343
Azerbaijani	Turkic	azj	348	67.000	31	88.571	35	348
Azerbaijani	Turkic	azj	353	68.000	31	88.571	35	353
Azerbaijani	Turkic	azj	358	69.000	31	88.571	35	358
Azerbaijani	Turkic	azj	363	70.000	31	88.571	35	363
Azerbaijani	Turkic	azj	368	71.000	31	88.571	35	368
Azerbaijani	Turkic	azj	374	72.000	31	88.571	35	374
Azerbaijani	Turkic	azj	379	73.000	31	88.571	35	379
Azerbaijani	Turkic	azj	384	74.000	31	88.571	35	384
Azerbaijani	Turkic	azj	389	75.000	31	88.571	35	389
Azerbaijani	Turkic	azj	394	76.000	31	88.571	35	394
Azerbaijani	Turkic	azj	400	77.000	31	88.571	35	400
Azerbaijani	Turkic	azj	405	78.000	31	88.571	35	405
Azerbaijani	Turkic	azj	410	79.000	31	88.571	35	410
Azerbaijani	Turkic	azj	415	80.000	31	88.571	35	415
Azerbaijani	Turkic	azj	420	81.000	31	88.571	35	420
Azerbaijani	Turkic	azj	426	82.000	31	88.571	35	426
Azerbaijani	Turkic	azj	431	83.000	31	88.571	35	431
Azerbaijani	Turkic	azj	436	84.000	31	88.571	35	436
Azerbaijani	Turkic	azj	441	85.000	31	88.571	35	441
Azerbaijani	Turkic	azj	446	86.000	31	88.571	35	446
Azerbaijani	Turkic	azj	452	87.000	31	88.571	35	452
Azerbaijani	Turkic	azj	457	88.000	31	88.571	35	457
Azerbaijani	Turkic	azj	462	89.000	31	88.571	35	462
Azerbaijani	Turkic	azj	467	90.000	31	88.571	35	467
Azerbaijani	Turkic	azj	472	91.000	31	88.571	35	472
Azerbaijani	Turkic	azj	477	92.000	31	88.571	35	477
Azerbaijani	Turkic	azj	483	93.000	31	88.571	35	483
Azerbaijani	Turkic	azj	488	94.000	31	88.571	35	488
Azerbaijani	Turkic	azj	493	95.000	31	88.571	35	493
Azerbaijani	Turkic	azj	498	96.000	31	88.571	35	498
Azerbaijani	Turkic	azj	503	97.000	31	88.571	35	503
Azerbaijani	Turkic	azj	509	98.000	31	88.571	35	509
Azerbaijani	Turkic	azj	514	99.000	31	88.571	35	514
Azerbaijani	Turkic	azj	519	100.000	31	88.571	35	519
Bardi	Nyulnyulan	bcj	0	0.000	0	0.000	24	0
Bardi	Nyulnyulan	bcj	8	1.000	5	20.833	24	8
Bardi	Nyulnyulan	bcj	17	2.000	8	33.333	24	17
Bardi	Nyulnyulan	bcj	25	3.000	10	41.667	24	25
Bardi	Nyulnyulan	bcj	34	4.000	12	50.000	24	34
Bardi	Nyulnyulan	bcj	42	5.000	15	62.500	24	42
Bardi	Nyulnyulan	bcj	50	6.000	15	62.500	24	50
Bardi	Nyulnyulan	bcj	59	7.000	15	62.500	24	59
Bardi	Nyulnyulan	bcj	67	8.000	16	66.667	24	67
Bardi	Nyulnyulan	bcj	76	9.000	16	66.667	24	76
Bardi	Nyulnyulan	bcj	84	10.000	16	66.667	24	84
Bardi	Nyulnyulan	bcj	92	11.000	16	66.667	24	92
Bardi	Nyulnyulan	bcj	101	12.000	17	70.833	24	101
Bardi	Nyulnyulan	bcj	109	13.000	17	70.833	24	109
Bardi	Nyulnyulan	bcj	118	14.000	17	70.833	24	118
Bardi	Nyulnyulan	bcj	126	15.000	18	75.000	24	126
Bardi	Nyulnyulan	bcj	134	16.000	19	79.167	24	134
Bardi	Nyulnyulan	bcj	143	17.000	19	79.167	24	143
Bardi	Nyulnyulan	bcj	151	18.000	19	79.167	24	151
Bardi	Nyulnyulan	bcj	160	19.000	20	83.333	24	160
Bardi	Nyulnyulan	bcj	168	20.000	21	87.500	24	168
Bardi	Nyulnyulan	bcj	176	21.000	21	87.500	24	176
Bardi	Nyulnyulan	bcj	185	22.000	21	87.500	24	185
Bardi	Nyulnyulan	bcj	193	23.000	21	87.500	24	193
Bardi	Nyulnyulan	bcj	202	24.000	21	87.500	24	202
Bardi	Nyulnyulan	bcj	210	25.000	21	87.500	24	210
Bardi	Nyulnyulan	bcj	218	26.000	21	87.500	24	218
Bardi	Nyulnyulan	bcj	227	27.000	21	87.500	24	227
Bardi	Nyulnyulan	bcj	235	28.000	22	91.667	24	235
Bardi	Nyulnyulan	bcj	244	29.000	22	91.667	24	244
Bardi	Nyulnyulan	bcj	252	30.000	22	91.667	24	252
Bardi	Nyulnyulan	bcj	260	31.000	22	91.667	24	260
Bardi	Nyulnyulan	bcj	269	32.000	22	91.667	24	269
Bardi	Nyulnyulan	bcj	277	33.000	22	91.667	24	277
Bardi	Nyulnyulan	bcj	286	34.000	22	91.667	24	286
Bardi	Nyulnyulan	bcj	294	35.000	22	91.667	24	294
Bardi	Nyulnyulan	bcj	302	36.000	22	91.667	24	302
Bardi	Nyulnyulan	bcj	311	37.000	22	91.667	24	311
Bardi	Nyulnyulan	bcj	319	38.000	22	91.667	24	319
Bardi	Nyulnyulan	bcj	328	39.000	22	91.667	24	328
Bardi	Nyulnyulan	bcj	336	40.000	22	91.667	24	336
Bardi	Nyulnyulan	bcj	344	41.000	22	91.667	24	344
Bardi	Nyulnyulan	bcj	353	42.000	22	91.667	24	353
Bardi	Nyulnyulan	bcj	361	43.000	22	91.667	24	361
Bardi	Nyulnyulan	bcj	370	44.000	22	91.667	24	370
Bardi	Nyulnyulan	bcj	378	45.000	22	91.667	24	378
Bardi	Nyulnyulan	bcj	386	46.000	22	91.667	24	386
Bardi	Nyulnyulan	bcj	395	47.000	22	91.667	24	395
Bardi	Nyulnyulan	bcj	403	48.000	22	91.667	24	403
Bardi	Nyulnyulan	bcj	412	49.000	22	91.667	24	412
Bardi	Nyulnyulan	bcj	420	50.000	22	91.667	24	420
Bardi	Nyulnyulan	bcj	428	51.000	22	91.667	24	428
Bardi	Nyulnyulan	bcj	437	52.000	22	91.667	24	437
Bardi	Nyulnyulan	bcj	445	53.000	22	91.667	24	445
Bardi	Nyulnyulan	bcj	454	54.000	22	91.667	24	454
Bardi	Nyulnyulan	bcj	462	55.000	22	91.667	24	462
Bardi	Nyulnyulan	bcj	470	56.000	22	91.667	24	470
Bardi	Nyulnyulan	bcj	479	57.000	22	91.667	24	479
Bardi	Nyulnyulan	bcj	487	58.000	22	91.667	24	487
Bardi	Nyulnyulan	bcj	496	59.000	22	91.667	24	496
Bardi	Nyulnyulan	bcj	504	60.000	22	91.667	24	504
Bardi	Nyulnyulan	bcj	512	61.000	22	91.667	24	512
Bardi	Nyulnyulan	bcj	521	62.000	22	91.667	24	521
Bardi	Nyulnyulan	bcj	529	63.000	22	91.667	24	529
Bardi	Nyulnyulan	bcj	538	64.000	22	91.667	24	538
Bardi	Nyulnyulan	bcj	546	65.000	22	91.667	24	546
Bardi	Nyulnyulan	bcj	554	66.000	22	91.667	24	554
Bardi	Nyulnyulan	bcj	563	67.000	22	91.667	24	563
Bardi	Nyulnyulan	bcj	571	68.000	22	91.667	24	571
Bardi	Nyulnyulan	bcj	580	69.000	22	91.667	24	580
Bardi	Nyulnyulan	bcj	588	70.000	22	91.667	24	588
Bardi	Nyulnyulan	bcj	596	71.000	22	91.667	24	596
Bardi	Nyulnyulan	bcj	605	72.000	22	91.667	24	605
Bardi	Nyulnyulan	bcj	613	73.000	22	91.667	24	613
Bardi	Nyulnyulan	bcj	622	74.000	22	91.667	24	622
Bardi	Nyulnyulan	bcj	630	75.000	22	91.667	24	630
Bardi	Nyulnyulan	bcj	638	76.000	22	91.667	24	638
